item_id,task,category,baseline,pi,conflict_aware,target,distractor,p_target,p_distractor,margin,prefers_target
memotrap_50,memotrap,round_2,standard,1.0,False,not.,overdone.,8.54573144784461e-08,0.9999999145426854,-0.999999829085371,False
memotrap_50,memotrap,round_2,global_pccf_pi0.7,0.7,False,not.,overdone.,4.1111370396183505e-05,0.9999588886296039,-0.9999177772592077,False
memotrap_50,memotrap,round_2,conflict_prompt,1.0,True,not.,overdone.,5.995933350044782e-06,0.99999400406665,-0.9999880081332999,False
memotrap_50,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,not.,overdone.,0.0005561234068065987,0.9994438765931934,-0.9988877531863869,False
memotrap_51,memotrap,round_2,standard,1.0,False,beasts.,wolves.,0.3680206528173136,0.6319793471826863,-0.2639586943653727,False
memotrap_51,memotrap,round_2,global_pccf_pi0.7,0.7,False,beasts.,wolves.,0.8896320784281049,0.11036792157189523,0.7792641568562096,True
memotrap_51,memotrap,round_2,conflict_prompt,1.0,True,beasts.,wolves.,0.6154414066003918,0.38455859339960824,0.23088281320078358,True
memotrap_51,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,beasts.,wolves.,0.9299763232255726,0.07002367677442745,0.8599526464511451,True
memotrap_52,memotrap,round_2,standard,1.0,False,game.,bush.,0.9733345542314484,0.026665445768551597,0.9466691084628969,True
memotrap_52,memotrap,round_2,global_pccf_pi0.7,0.7,False,game.,bush.,0.9911505189334753,0.008849481066524745,0.9823010378669506,True
memotrap_52,memotrap,round_2,conflict_prompt,1.0,True,game.,bush.,0.9764232290597743,0.02357677094022572,0.9528464581195486,True
memotrap_52,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,game.,bush.,0.9157637554533414,0.08423624454665853,0.8315275109066829,True
memotrap_53,memotrap,round_2,standard,1.0,False,Guide.,together.,0.9440605085503588,0.05593949144964122,0.8881210171007177,True
memotrap_53,memotrap,round_2,global_pccf_pi0.7,0.7,False,Guide.,together.,0.9935174757366447,0.006482524263355246,0.9870349514732895,True
memotrap_53,memotrap,round_2,conflict_prompt,1.0,True,Guide.,together.,0.9808911404790457,0.019108859520954303,0.9617822809580914,True
memotrap_53,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,Guide.,together.,0.9941733810950026,0.005826618904997319,0.9883467621900053,True
memotrap_54,memotrap,round_2,standard,1.0,False,kill.,catch.,0.9988469370325861,0.0011530629674140476,0.9976938740651721,True
memotrap_54,memotrap,round_2,global_pccf_pi0.7,0.7,False,kill.,catch.,0.9998541102472132,0.00014588975278688503,0.9997082204944263,True
memotrap_54,memotrap,round_2,conflict_prompt,1.0,True,kill.,catch.,0.9995739795007856,0.00042602049921436016,0.9991479590015713,True
memotrap_54,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,kill.,catch.,0.9998807193990709,0.00011928060092920442,0.9997614387981416,True
memotrap_55,memotrap,round_2,standard,1.0,False,clothes.,birds.,0.9411121161123154,0.05888788388768459,0.8822242322246308,True
memotrap_55,memotrap,round_2,global_pccf_pi0.7,0.7,False,clothes.,birds.,0.9959719507457325,0.0040280492542674,0.9919439014914652,True
memotrap_55,memotrap,round_2,conflict_prompt,1.0,True,clothes.,birds.,0.9343856105937818,0.06561438940621812,0.8687712211875637,True
memotrap_55,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,clothes.,birds.,0.988767307983167,0.011232692016832965,0.9775346159663341,True
memotrap_56,memotrap,round_2,standard,1.0,False,food.,nest.,0.3833143952937514,0.6166856047062487,-0.23337120941249728,False
memotrap_56,memotrap,round_2,global_pccf_pi0.7,0.7,False,food.,nest.,0.6294562734802065,0.37054372651979356,0.25891254696041294,True
memotrap_56,memotrap,round_2,conflict_prompt,1.0,True,food.,nest.,0.7032668845575567,0.29673311544244335,0.40653376911511335,True
memotrap_56,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,food.,nest.,0.753956357606695,0.2460436423933051,0.5079127152133899,True
memotrap_57,memotrap,round_2,standard,1.0,False,call.,worm.,0.9910697618903851,0.008930238109615048,0.9821395237807701,True
memotrap_57,memotrap,round_2,global_pccf_pi0.7,0.7,False,call.,worm.,0.9195029914541049,0.08049700854589519,0.8390059829082097,True
memotrap_57,memotrap,round_2,conflict_prompt,1.0,True,call.,worm.,0.9816637461528273,0.018336253847172725,0.9633274923056545,True
memotrap_57,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,call.,worm.,0.9331195229399348,0.06688047706006525,0.8662390458798696,True
memotrap_58,memotrap,round_2,standard,1.0,False,talk.,bite.,0.06179461394624569,0.9382053860537543,-0.8764107721075085,False
memotrap_58,memotrap,round_2,global_pccf_pi0.7,0.7,False,talk.,bite.,0.136763019980599,0.8632369800194011,-0.726473960038802,False
memotrap_58,memotrap,round_2,conflict_prompt,1.0,True,talk.,bite.,0.07094325237943892,0.929056747620561,-0.8581134952411221,False
memotrap_58,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,talk.,bite.,0.2820585190336543,0.7179414809663456,-0.43588296193269127,False
memotrap_59,memotrap,round_2,standard,1.0,False,swallow.,chew.,0.9949117092776567,0.005088290722343215,0.9898234185553135,True
memotrap_59,memotrap,round_2,global_pccf_pi0.7,0.7,False,swallow.,chew.,0.9994530442303635,0.0005469557696364095,0.9989060884607271,True
memotrap_59,memotrap,round_2,conflict_prompt,1.0,True,swallow.,chew.,0.9964697001772693,0.003530299822730794,0.9929394003545385,True
memotrap_59,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,swallow.,chew.,0.999531060311311,0.00046893968868891837,0.9990621206226221,True
memotrap_60,memotrap,round_2,standard,1.0,False,it.,you.,0.9359686462002684,0.06403135379973152,0.8719372924005369,True
memotrap_60,memotrap,round_2,global_pccf_pi0.7,0.7,False,it.,you.,0.9560913703570801,0.04390862964291983,0.9121827407141603,True
memotrap_60,memotrap,round_2,conflict_prompt,1.0,True,it.,you.,0.9901629324292635,0.009837067570736565,0.9803258648585269,True
memotrap_60,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,it.,you.,0.9868600831936731,0.013139916806327001,0.9737201663873462,True
memotrap_61,memotrap,round_2,standard,1.0,False,blood.,water.,0.9999777581339266,2.2241866073248653e-05,0.9999555162678534,True
memotrap_61,memotrap,round_2,global_pccf_pi0.7,0.7,False,blood.,water.,0.9996344879231032,0.0003655120768967953,0.9992689758462063,True
memotrap_61,memotrap,round_2,conflict_prompt,1.0,True,blood.,water.,0.9999991160309745,8.839690255713269e-07,0.9999982320619489,True
memotrap_61,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,blood.,water.,0.9999032894134121,9.671058658779569e-05,0.9998065788268243,True
memotrap_62,memotrap,round_2,standard,1.0,False,up.,itself.,0.9446839263293919,0.055316073670608014,0.8893678526587839,True
memotrap_62,memotrap,round_2,global_pccf_pi0.7,0.7,False,up.,itself.,0.9931566186936873,0.0068433813063126046,0.9863132373873748,True
memotrap_62,memotrap,round_2,conflict_prompt,1.0,True,up.,itself.,0.9800387421180401,0.019961257881959935,0.9600774842360802,True
memotrap_62,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,up.,itself.,0.956053384167511,0.04394661583248907,0.9121067683350219,True
memotrap_63,memotrap,round_2,standard,1.0,False,book.,friend.,0.9142915427783164,0.08570845722168365,0.8285830855566327,True
memotrap_63,memotrap,round_2,global_pccf_pi0.7,0.7,False,book.,friend.,0.945401166402005,0.05459883359799508,0.8908023328040099,True
memotrap_63,memotrap,round_2,conflict_prompt,1.0,True,book.,friend.,0.960058827891931,0.03994117210806911,0.9201176557838618,True
memotrap_63,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,book.,friend.,0.9946394911076735,0.00536050889232647,0.989278982215347,True
memotrap_64,memotrap,round_2,standard,1.0,False,book.,evil.,0.8429911501056886,0.1570088498943113,0.6859823002113773,True
memotrap_64,memotrap,round_2,global_pccf_pi0.7,0.7,False,book.,evil.,0.8848473187912715,0.11515268120872849,0.7696946375825431,True
memotrap_64,memotrap,round_2,conflict_prompt,1.0,True,book.,evil.,0.902036001918913,0.09796399808108702,0.804072003837826,True
memotrap_64,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,book.,evil.,0.9059459183738431,0.09405408162615701,0.8118918367476861,True
memotrap_65,memotrap,round_2,standard,1.0,False,themselves.,books.,0.1559966399234449,0.8440033600765551,-0.6880067201531102,False
memotrap_65,memotrap,round_2,global_pccf_pi0.7,0.7,False,themselves.,books.,0.9587848506968907,0.04121514930310932,0.9175697013937814,True
memotrap_65,memotrap,round_2,conflict_prompt,1.0,True,themselves.,books.,0.32676843101590414,0.6732315689840959,-0.3464631379681917,False
memotrap_65,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,themselves.,books.,0.9154585061369359,0.08454149386306405,0.8309170122738718,True
memotrap_66,memotrap,round_2,standard,1.0,False,themselves.,me.,0.9990068686181136,0.0009931313818864178,0.9980137372362272,True
memotrap_66,memotrap,round_2,global_pccf_pi0.7,0.7,False,themselves.,me.,0.9980505303742563,0.0019494696257436458,0.9961010607485127,True
memotrap_66,memotrap,round_2,conflict_prompt,1.0,True,themselves.,me.,0.9983239402569304,0.0016760597430696734,0.9966478805138607,True
memotrap_66,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,themselves.,me.,0.993852572799283,0.006147427200716944,0.987705145598566,True
memotrap_67,memotrap,round_2,standard,1.0,False,like.,read.,0.9971729349213757,0.002827065078624353,0.9943458698427513,True
memotrap_67,memotrap,round_2,global_pccf_pi0.7,0.7,False,like.,read.,0.9997244912613182,0.00027550873868186887,0.9994489825226364,True
memotrap_67,memotrap,round_2,conflict_prompt,1.0,True,like.,read.,0.9981386062415308,0.0018613937584691354,0.9962772124830617,True
memotrap_67,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,like.,read.,0.9991577888245425,0.0008422111754575138,0.9983155776490851,True
memotrap_68,memotrap,round_2,standard,1.0,False,title.,cover.,0.840675844560001,0.15932415543999892,0.6813516891200021,True
memotrap_68,memotrap,round_2,global_pccf_pi0.7,0.7,False,title.,cover.,0.9998976511896905,0.00010234881030949709,0.9997953023793811,True
memotrap_68,memotrap,round_2,conflict_prompt,1.0,True,title.,cover.,0.999128833789453,0.0008711662105469149,0.9982576675789061,True
memotrap_68,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,title.,cover.,0.9997587497241238,0.00024125027587613038,0.9995174994482476,True
memotrap_69,memotrap,round_2,standard,1.0,False,word.,book.,0.7638072891271706,0.23619271087282942,0.5276145782543411,True
memotrap_69,memotrap,round_2,global_pccf_pi0.7,0.7,False,word.,book.,0.7897570586450096,0.21024294135499053,0.579514117290019,True
memotrap_69,memotrap,round_2,conflict_prompt,1.0,True,word.,book.,0.8454498225893612,0.15455017741063884,0.6908996451787224,True
memotrap_69,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,word.,book.,0.5657386955149238,0.43426130448507616,0.13147739102984768,True
memotrap_70,memotrap,round_2,standard,1.0,False,artist.,book.,0.9689817730918898,0.03101822690811026,0.9379635461837795,True
memotrap_70,memotrap,round_2,global_pccf_pi0.7,0.7,False,artist.,book.,0.9930372880381391,0.006962711961860901,0.9860745760762781,True
memotrap_70,memotrap,round_2,conflict_prompt,1.0,True,artist.,book.,0.9386963764067857,0.061303623593214326,0.8773927528135714,True
memotrap_70,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,artist.,book.,0.9977989633049213,0.0022010366950786287,0.9955979266098427,True
memotrap_71,memotrap,round_2,standard,1.0,False,this.,it.,0.7904768148367609,0.20952318516323917,0.5809536296735217,True
memotrap_71,memotrap,round_2,global_pccf_pi0.7,0.7,False,this.,it.,0.9979913123326052,0.0020086876673949348,0.9959826246652103,True
memotrap_71,memotrap,round_2,conflict_prompt,1.0,True,this.,it.,0.6507638759413942,0.34923612405860577,0.3015277518827884,True
memotrap_71,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,this.,it.,0.991028734317712,0.008971265682288074,0.9820574686354239,True
memotrap_72,memotrap,round_2,standard,1.0,False,burned.,digested.,0.45995118233755933,0.5400488176624406,-0.08009763532488129,False
memotrap_72,memotrap,round_2,global_pccf_pi0.7,0.7,False,burned.,digested.,0.42989851860857703,0.5701014813914229,-0.14020296278284589,False
memotrap_72,memotrap,round_2,conflict_prompt,1.0,True,burned.,digested.,0.4458123232409207,0.5541876767590793,-0.10837535351815863,False
memotrap_72,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,burned.,digested.,0.41323338346275956,0.5867666165372405,-0.17353323307448093,False
memotrap_73,memotrap,round_2,standard,1.0,False,caution.,boats.,0.9996988198975215,0.0003011801024783753,0.9993976397950431,True
memotrap_73,memotrap,round_2,global_pccf_pi0.7,0.7,False,caution.,boats.,0.999155666137402,0.0008443338625979151,0.9983113322748041,True
memotrap_73,memotrap,round_2,conflict_prompt,1.0,True,caution.,boats.,0.999786108611635,0.00021389138836505725,0.9995722172232699,True
memotrap_73,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,caution.,boats.,0.9996051438986894,0.0003948561013105596,0.9992102877973789,True
memotrap_74,memotrap,round_2,standard,1.0,False,room.,boat.,0.9952872278724927,0.004712772127507288,0.9905744557449854,True
memotrap_74,memotrap,round_2,global_pccf_pi0.7,0.7,False,room.,boat.,0.974274762289601,0.02572523771039902,0.9485495245792019,True
memotrap_74,memotrap,round_2,conflict_prompt,1.0,True,room.,boat.,0.9993577425048031,0.0006422574951969318,0.9987154850096062,True
memotrap_74,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,room.,boat.,0.9987530661742788,0.001246933825721048,0.9975061323485578,True
memotrap_75,memotrap,round_2,standard,1.0,False,shoes.,boots.,0.4396053188953387,0.5603946811046614,-0.12078936220932268,False
memotrap_75,memotrap,round_2,global_pccf_pi0.7,0.7,False,shoes.,boots.,0.3270721194215794,0.6729278805784207,-0.3458557611568413,False
memotrap_75,memotrap,round_2,conflict_prompt,1.0,True,shoes.,boots.,0.34043001153592684,0.6595699884640732,-0.3191399769281464,False
memotrap_75,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,shoes.,boots.,0.275570742674866,0.724429257325134,-0.448858514650268,False
memotrap_76,memotrap,round_2,standard,1.0,False,talk.,listen.,0.8402548135989585,0.1597451864010415,0.680509627197917,True
memotrap_76,memotrap,round_2,global_pccf_pi0.7,0.7,False,talk.,listen.,0.7079885423857893,0.2920114576142107,0.41597708477157863,True
memotrap_76,memotrap,round_2,conflict_prompt,1.0,True,talk.,listen.,0.7044386007844475,0.2955613992155525,0.408877201568895,True
memotrap_76,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,talk.,listen.,0.6967263666785969,0.30327363332140306,0.39345273335719383,True
memotrap_77,memotrap,round_2,standard,1.0,False,down.,lowest.,0.8077963619787252,0.19220363802127474,0.6155927239574505,True
memotrap_77,memotrap,round_2,global_pccf_pi0.7,0.7,False,down.,lowest.,0.9274498185704135,0.07255018142958654,0.854899637140827,True
memotrap_77,memotrap,round_2,conflict_prompt,1.0,True,down.,lowest.,0.9072166870328474,0.0927833129671525,0.8144333740656949,True
memotrap_77,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,down.,lowest.,0.8354469800365709,0.1645530199634291,0.6708939600731418,True
memotrap_78,memotrap,round_2,standard,1.0,False,arrow.,break.,0.9992991649211322,0.0007008350788678139,0.9985983298422644,True
memotrap_78,memotrap,round_2,global_pccf_pi0.7,0.7,False,arrow.,break.,0.9999908383445678,9.161655432144425e-06,0.9999816766891356,True
memotrap_78,memotrap,round_2,conflict_prompt,1.0,True,arrow.,break.,0.9980282408538621,0.0019717591461378007,0.9960564817077243,True
memotrap_78,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,arrow.,break.,0.9998911775119528,0.00010882248804720474,0.9997823550239056,True
memotrap_79,memotrap,round_2,standard,1.0,False,milk.,meal.,0.2261643557576513,0.7738356442423486,-0.5476712884846974,False
memotrap_79,memotrap,round_2,global_pccf_pi0.7,0.7,False,milk.,meal.,0.9502033247793292,0.0497966752206708,0.9004066495586585,True
memotrap_79,memotrap,round_2,conflict_prompt,1.0,True,milk.,meal.,0.5272458050129887,0.47275419498701127,0.05449161002597741,True
memotrap_79,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,milk.,meal.,0.9564690676634383,0.043530932336561586,0.9129381353268767,True
memotrap_80,memotrap,round_2,standard,1.0,False,honor.,fair.,0.9991295007353848,0.0008704992646152986,0.9982590014707695,True
memotrap_80,memotrap,round_2,global_pccf_pi0.7,0.7,False,honor.,fair.,0.9998988673392346,0.00010113266076533103,0.9997977346784693,True
memotrap_80,memotrap,round_2,conflict_prompt,1.0,True,honor.,fair.,0.9990434067059865,0.0009565932940135275,0.9980868134119729,True
memotrap_80,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,honor.,fair.,0.9995142456744486,0.0004857543255515465,0.999028491348897,True
memotrap_81,memotrap,round_2,standard,1.0,False,rich.,brave.,0.3976194900007686,0.6023805099992313,-0.2047610199984627,False
memotrap_81,memotrap,round_2,global_pccf_pi0.7,0.7,False,rich.,brave.,0.9182756116117069,0.08172438838829302,0.8365512232234139,True
memotrap_81,memotrap,round_2,conflict_prompt,1.0,True,rich.,brave.,0.9865791184847645,0.013420881515235412,0.9731582369695291,True
memotrap_81,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,rich.,brave.,0.9900565822666683,0.009943417733331761,0.9801131645333365,True
memotrap_82,memotrap,round_2,standard,1.0,False,more.,bread.,0.9056012357616249,0.09439876423837514,0.8112024715232498,True
memotrap_82,memotrap,round_2,global_pccf_pi0.7,0.7,False,more.,bread.,0.9216027050953868,0.07839729490461318,0.8432054101907736,True
memotrap_82,memotrap,round_2,conflict_prompt,1.0,True,more.,bread.,0.7101645379463298,0.2898354620536701,0.4203290758926597,True
memotrap_82,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,more.,bread.,0.5683250252813192,0.4316749747186808,0.1366500505626384,True
memotrap_83,memotrap,round_2,standard,1.0,False,one.,it.,0.9323957193071833,0.06760428069281671,0.8647914386143667,True
memotrap_83,memotrap,round_2,global_pccf_pi0.7,0.7,False,one.,it.,0.9671571902421101,0.032842809757890015,0.9343143804842201,True
memotrap_83,memotrap,round_2,conflict_prompt,1.0,True,one.,it.,0.9588172016174583,0.04118279838254165,0.9176344032349166,True
memotrap_83,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,one.,it.,0.9831642444012865,0.016835755598713524,0.9663284888025729,True
memotrap_84,memotrap,round_2,standard,1.0,False,week.,day.,0.7334993753736265,0.2665006246263736,0.46699875074725294,True
memotrap_84,memotrap,round_2,global_pccf_pi0.7,0.7,False,week.,day.,0.9156076841843176,0.08439231581568239,0.8312153683686352,True
memotrap_84,memotrap,round_2,conflict_prompt,1.0,True,week.,day.,0.841795068830362,0.15820493116963802,0.6835901376607241,True
memotrap_84,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,week.,day.,0.8709640028243627,0.12903599717563724,0.7419280056487254,True
memotrap_85,memotrap,round_2,standard,1.0,False,anything.,it.,0.9908271199366994,0.00917288006330058,0.9816542398733988,True
memotrap_85,memotrap,round_2,global_pccf_pi0.7,0.7,False,anything.,it.,0.9992665588700363,0.0007334411299636666,0.9985331177400727,True
memotrap_85,memotrap,round_2,conflict_prompt,1.0,True,anything.,it.,0.9646136162862207,0.035386383713779425,0.9292272325724412,True
memotrap_85,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,anything.,it.,0.9976504207397304,0.00234957926026964,0.9953008414794607,True
memotrap_86,memotrap,round_2,standard,1.0,False,it.,cleane.,0.0015549263014330618,0.998445073698567,-0.996890147397134,False
memotrap_86,memotrap,round_2,global_pccf_pi0.7,0.7,False,it.,cleane.,0.0020127740735354123,0.9979872259264646,-0.9959744518529292,False
memotrap_86,memotrap,round_2,conflict_prompt,1.0,True,it.,cleane.,0.00010129858687950079,0.9998987014131205,-0.9997974028262411,False
memotrap_86,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,it.,cleane.,0.0002533583189286304,0.9997466416810714,-0.9994932833621428,False
memotrap_87,memotrap,round_2,standard,1.0,False,shot.,gentleman.,0.9942383270095639,0.0057616729904360914,0.9884766540191279,True
memotrap_87,memotrap,round_2,global_pccf_pi0.7,0.7,False,shot.,gentleman.,0.9991738704538983,0.0008261295461016653,0.9983477409077967,True
memotrap_87,memotrap,round_2,conflict_prompt,1.0,True,shot.,gentleman.,0.999916703193464,8.329680653597193e-05,0.9998334063869281,True
memotrap_87,memotrap,round_2,conflict_prompt_pccf_pi0.7,0.7,True,shot.,gentleman.,0.9998253189650039,0.00017468103499602817,0.9996506379300079,True
